School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Ayer Shirley School District - Ayer Shirley Regional High School,6160505,409,5.0,1.2,0.9,1.7,2.1,0.0,2016-17
Barnstable - Barnstable High,200505,"1,479",22.0,1.5,0.8,1.6,1.8,1.8,2016-17
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,148,2.0,1.4,0.0,2.9,,,2016-17
Bedford - Bedford High,230505,858,2.0,0.2,0.4,0.0,0.0,0.5,2016-17
Belchertown - Belchertown High,240505,706,6.0,0.8,0.0,1.1,1.7,0.6,2016-17
Bellingham - Bellingham High School,250505,554,3.0,0.5,0.0,2.1,0.0,0.0,2016-17
Bellingham - Keough Memorial Academy,250510,31,2.0,6.5,0.0,10.0,12.5,,2016-17
Belmont - Belmont High,260505,"1,264",2.0,0.2,0.0,0.0,0.3,0.3,2016-17
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,4140305,147,1.0,0.7,0.0,1.9,0.0,0.0,2016-17
Berkshire Hills - Monument Mt Regional High,6180505,536,4.0,0.7,0.0,1.4,0.0,1.4,2016-17
Berlin-Boylston - Tahanto Regional High,6200505,316,1.0,0.3,0.0,0.0,0.0,1.1,2016-17
Beverly - Beverly High,300505,"1,276",12.0,0.9,1.0,1.3,0.6,0.9,2016-17
Billerica - Billerica Memorial High School,310505,"1,224",19.0,1.6,0.6,2.2,2.9,0.7,2016-17
Blackstone Valley Regional Vocational Technical - Blackstone Valley,8050605,"1,206",1.0,0.1,0.3,0.0,0.0,0.0,2016-17
Blackstone-Millville - Blackstone Millville RHS,6220505,445,10.0,2.2,3.6,2.5,1.0,1.7,2016-17
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,8060605,867,1.0,0.1,0.0,0.0,0.4,0.0,2016-17
Boston - Another Course To College,350541,223,11.0,4.9,4.1,7.3,0.0,8.8,2016-17
Boston - Boston Adult Academy,350548,197,76.0,38.6,,,41.3,35.2,2016-17
Boston - Boston Arts Academy,350546,447,3.0,0.7,0.0,1.6,0.0,1.0,2016-17
Boston - Boston Collaborative High School,350755,184,65.0,35.3,,33.3,35.5,35.2,2016-17
Boston - Boston Community Leadership Academy,350558,496,6.0,1.2,0.0,3.0,0.8,0.8,2016-17
Boston - Boston International High School,350507,378,18.0,4.8,5.7,6.0,4.3,1.5,2016-17
Boston - Boston Latin,350560,"1,630",4.0,0.2,0.9,0.0,0.0,0.0,2016-17
Boston - Boston Latin Academy,350545,"1,167",1.0,0.1,0.0,0.3,0.0,0.0,2016-17
Boston - Brighton High,350505,797,92.0,11.5,14.3,11.1,13.1,7.3,2016-17
Boston - Carter Developmental Center,350036,19,0.0,0.0,,,,0.0,2016-17
Boston - Charlestown High,350515,867,38.0,4.4,5.4,3.2,1.3,7.7,2016-17
Boston - Community Academy,350518,44,23.0,52.3,,61.5,18.8,23.1,2016-17
Boston - Community Academy of Science and Health,350581,342,19.0,5.6,11.5,2.6,5.2,1.6,2016-17
Boston - Dearborn,350074,146,4.0,2.7,4.2,2.6,2.5,0.0,2016-17
Boston - Dorchester Academy,350651,99,23.0,23.2,25.0,5.6,58.3,17.2,2016-17
Boston - Dr. William Henderson Upper,350426,202,8.0,4.0,4.5,0.0,11.1,0.0,2016-17
Boston - East Boston High,350530,"1,480",64.0,4.3,6.6,2.0,3.3,5.6,2016-17
Boston - Excel High School,350522,524,15.0,2.9,0.7,3.3,6.3,0.0,2016-17
Boston - Fenway High School,350540,360,1.0,0.3,0.9,0.0,0.0,0.0,2016-17
Boston - Greater Egleston Community High School,350543,224,17.0,7.6,,0.0,9.8,8.0,2016-17
Boston - Horace Mann School for the Deaf,350750,33,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Boston - Jeremiah E Burke High,350525,488,29.0,5.9,13.0,3.7,4.4,4.2,2016-17
Boston - Lyon Upper 9-12,350655,125,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Boston - Madison Park High,350537,818,29.0,3.5,1.8,6.4,2.0,3.3,2016-17
Boston - Margarita Muniz Academy,350549,284,7.0,2.5,2.8,4.1,2.5,0.0,2016-17
Boston - New Mission High School,350542,320,1.0,0.3,1.3,0.0,0.0,0.0,2016-17
Boston - O'Bryant School Math/Science,350575,"1,129",1.0,0.1,0.4,0.0,0.0,0.0,2016-17
Boston - Quincy Upper School,350565,218,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Boston - Snowden International School at Copley,350690,439,5.0,1.1,2.0,0.0,2.2,0.0,2016-17
Boston - TechBoston Academy,350657,585,12.0,2.1,3.1,3.1,0.7,0.8,2016-17
Boston - The English High,350535,537,28.0,5.2,7.9,0.0,6.6,4.7,2016-17
Boston - Urban Science Academy,350579,430,21.0,4.9,8.0,5.1,1.1,4.6,2016-17
Boston - West Roxbury Academy,350658,487,24.0,4.9,9.9,3.1,3.6,4.3,2016-17
Boston - William McKinley,350363,186,20.0,10.8,3.2,17.1,19.0,7.3,2016-17
Boston Collegiate Charter (District) - Boston Collegiate Charter School,4490305,302,1.0,0.3,0.0,0.0,0.0,1.4,2016-17
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,4240505,404,85.0,21.0,23.0,28.1,,19.4,2016-17
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,4110305,291,11.0,3.8,6.3,0.0,2.9,5.1,2016-17
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,4160305,237,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Bourne - Bourne High School,360505,432,5.0,1.2,1.6,1.0,1.9,0.0,2016-17
Braintree - Braintree High,400505,"1,624",16.0,1.0,0.0,0.8,1.6,1.5,2016-17
Bridgewater-Raynham - Bridgewater-Raynham Regional,6250505,"1,503",13.0,0.9,0.0,0.2,1.4,1.8,2016-17
Bridgewater-Raynham - Therapeutic Day School,6250415,8,0.0,0.0,,,,,2016-17
Bristol County Agricultural - Bristol County Agricultural High,9100705,468,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,8100605,"1,303",5.0,0.4,0.0,0.0,1.3,0.3,2016-17
Brockton - Brockton Champion High School,440515,158,39.0,24.7,34.0,22.6,12.9,25.9,2016-17
Brockton - Brockton High,440505,"4,242",60.0,1.4,2.4,1.7,0.5,0.8,2016-17
Brockton - Edison Academy,440520,153,63.0,41.2,,,42.3,34.4,2016-17
Brockton - Frederick Douglass Academy,440080,30,8.0,26.7,29.4,37.5,,,2016-17
Brockton - Goddard Alternative School,440400,30,3.0,10.0,0.0,9.1,14.3,16.7,2016-17
Brooke Charter School (District) - Brooke Charter School,4280305,68,7.0,10.3,10.3,,,,2016-17
Brookline - Brookline High,460505,"1,980",10.0,0.5,0.0,0.2,0.4,1.5,2016-17
Burlington - Burlington High,480505,977,2.0,0.2,0.4,0.0,0.4,0.0,2016-17
Cambridge - Cambridge Rindge and Latin,490506,"1,954",24.0,1.2,1.2,1.0,1.2,1.5,2016-17
Canton - Canton High,500505,951,5.0,0.5,0.9,0.4,0.0,0.9,2016-17
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,8150605,621,7.0,1.1,0.0,0.0,0.6,4.0,2016-17
Carver - Carver Middle/High School,520405,416,3.0,0.7,0.0,2.0,1.0,0.0,2016-17
Central Berkshire - Wahconah Regional High,6350505,543,4.0,0.7,0.0,0.6,1.7,0.7,2016-17
Chelmsford - Chelmsford High,560505,"1,483",2.0,0.1,0.0,0.0,0.0,0.5,2016-17
Chelsea - Chelsea High,570505,"1,545",95.0,6.1,7.1,6.0,5.5,5.8,2016-17
Chicopee - Chicopee Academy,610021,81,11.0,13.6,6.7,20.0,10.5,25.0,2016-17
Chicopee - Chicopee Comprehensive High School,610510,"1,409",25.0,1.8,0.0,2.1,1.5,3.4,2016-17
Chicopee - Chicopee High,610505,941,30.0,3.2,0.0,2.0,3.1,7.3,2016-17
City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,4370505,279,3.0,1.1,0.9,3.0,0.0,0.0,2016-17
City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,35040505,281,5.0,1.8,3.5,0.0,1.8,0.0,2016-17
City on a Hill Charter Public School New Bedford (District) - City on a Hill Charter Public School New Bedford,35070505,177,10.0,5.6,8.8,1.8,0.0,,2016-17
Clinton - Clinton Senior High,640505,437,5.0,1.1,0.9,0.9,0.9,2.0,2016-17
Codman Academy Charter Public (District) - Codman Academy Charter Public School,4380505,155,1.0,0.6,2.2,0.0,0.0,0.0,2016-17
Cohasset - Cohasset Middle/High School,650505,433,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,4360305,234,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Concord-Carlisle - Concord Carlisle High,6400505,"1,275",1.0,0.1,0.0,0.0,0.0,0.3,2016-17
Danvers - Danvers High,710505,972,5.0,0.5,0.0,1.2,0.4,0.4,2016-17
Dartmouth - Dartmouth High,720505,"1,064",15.0,1.4,0.4,1.1,2.2,2.0,2016-17
Dedham - Dedham High,730505,739,6.0,0.8,0.0,0.0,1.9,1.6,2016-17
Dennis-Yarmouth - Dennis-Yarmouth Regional High,6450505,778,15.0,1.9,0.5,0.5,4.0,2.8,2016-17
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,6500505,844,14.0,1.7,0.0,3.2,2.4,0.9,2016-17
Douglas - Douglas High School,770505,393,9.0,2.3,0.0,2.0,3.6,3.8,2016-17
Dover-Sherborn - Dover-Sherborn Regional High,6550505,652,1.0,0.2,0.0,0.6,0.0,0.0,2016-17
Dracut - Dracut Senior High,790505,801,3.0,0.4,0.5,0.5,0.5,0.0,2016-17
Dudley-Charlton Reg - Shepherd Hill Regional High,6580505,"1,165",12.0,1.0,0.3,1.5,1.0,1.3,2016-17
Duxbury - Duxbury High,820505,"1,057",1.0,0.1,0.0,0.0,0.4,0.0,2016-17
East Bridgewater - East Bridgewater JR./SR. High School,830505,667,3.0,0.4,0.0,0.0,0.0,1.7,2016-17
East Longmeadow - East Longmeadow High,870505,869,5.0,0.6,0.4,0.0,1.4,0.5,2016-17
Easthampton - Easthampton High,860505,467,6.0,1.3,1.6,1.5,1.0,1.0,2016-17
Easton - Oliver Ames High,880505,"1,199",1.0,0.1,0.0,0.0,0.0,0.3,2016-17
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),4520505,359,1.0,0.3,0.0,1.1,0.0,0.0,2016-17
Essex North Shore Agricultural and Technical School District - Essex Technical High School,8170505,"1,307",3.0,0.2,0.0,0.3,0.0,0.8,2016-17
Everett - Devens School,930030,32,12.0,37.5,22.2,36.4,,,2016-17
Everett - Everett High,930505,"2,020",80.0,4.0,2.8,4.1,3.8,5.1,2016-17
Excel Academy Charter (District) - Excel Academy Charter School,4100205,279,0.0,0.0,0.0,0.0,,,2016-17
Fairhaven - Fairhaven High,940505,614,6.0,1.0,0.6,1.3,0.7,1.4,2016-17
Fall River - B M C Durfee High,950505,"2,123",48.0,2.3,2.7,3.1,2.3,0.8,2016-17
Fall River - Fall River Gateway to College @ BCC,950515,25,1.0,4.0,,,0.0,7.7,2016-17
Fall River - Resiliency Middle School,950335,1,,,,,,,2016-17
Fall River - Resiliency Preparatory School,950325,162,64.0,39.5,38.9,35.1,39.4,55.6,2016-17
Falmouth - Falmouth High,960505,878,9.0,1.0,0.4,3.4,0.5,0.0,2016-17
Fitchburg - Fitchburg High,970505,"1,156",14.0,1.2,0.7,1.3,1.3,1.5,2016-17
Fitchburg - Goodrich Academy,970510,158,36.0,22.8,33.3,26.3,41.3,10.7,2016-17
Four Rivers Charter Public (District) - Four Rivers Charter Public School,4130505,147,4.0,2.7,0.0,2.6,2.7,5.9,2016-17
Foxborough - Foxborough High,990505,826,1.0,0.1,0.0,0.0,0.0,0.5,2016-17
Foxborough Regional Charter (District) - Foxborough Regional Charter School,4460550,265,1.0,0.4,0.0,0.0,0.0,1.7,2016-17
Framingham - Framingham High School,1000515,"2,102",65.0,3.1,3.5,2.4,3.1,3.3,2016-17
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,4780505,262,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Franklin - Franklin High,1010505,"1,734",7.0,0.4,0.5,0.2,0.2,0.7,2016-17
Franklin County Regional Vocational Technical - Franklin County Technical,8180605,488,7.0,1.4,0.0,2.3,1.7,1.8,2016-17
Freetown-Lakeville - Apponequet Regional High,6650505,725,6.0,0.8,1.1,0.0,1.5,0.7,2016-17
Frontier - Frontier Regional,6700505,373,5.0,1.3,0.0,0.0,1.2,4.5,2016-17
Gardner - Gardner Academy for Learning and Technology,1030515,93,6.0,6.5,7.4,9.1,4.8,4.3,2016-17
Gardner - Gardner High,1030505,530,4.0,0.8,0.0,1.0,0.8,1.6,2016-17
Gateway - Gateway Regional High,6720505,217,7.0,3.2,3.3,5.1,2.4,1.8,2016-17
Georgetown - Georgetown High School,1050505,411,3.0,0.7,0.0,1.0,0.0,2.2,2016-17
Gill-Montague - Turners Fall High,6740505,228,7.0,3.1,1.7,1.8,3.6,5.2,2016-17
Global Learning Charter Public (District) - Global Learning Charter Public School,4960305,180,3.0,1.7,2.4,0.0,4.7,0.0,2016-17
Gloucester - Gloucester High,1070505,814,13.0,1.6,1.3,2.0,1.5,1.6,2016-17
Grafton - Grafton High School,1100505,822,5.0,0.6,0.0,0.0,1.1,1.6,2016-17
Granby - Granby Jr Sr High School,1110505,244,3.0,1.2,0.0,2.0,3.3,0.0,2016-17
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,8210605,"1,394",12.0,0.9,0.3,0.9,0.9,1.5,2016-17
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,8230605,"1,473",8.0,0.5,0.0,0.3,0.9,1.2,2016-17
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,8280605,"2,159",10.0,0.5,0.0,0.4,0.6,1.0,2016-17
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,8250605,"2,154",42.0,1.9,0.4,1.6,1.9,4.1,2016-17
Greenfield - Greenfield High,1140505,356,3.0,0.8,0.0,1.1,1.2,1.0,2016-17
Groton-Dunstable - Groton Dunstable Regional,6730505,809,2.0,0.2,0.0,0.0,0.5,0.5,2016-17
Hadley - Hopkins Academy,1170505,165,3.0,1.8,0.0,0.0,5.7,2.2,2016-17
Hamilton-Wenham - Hamilton-Wenham Regional High,6750505,574,1.0,0.2,0.0,0.0,0.0,0.6,2016-17
Hampden Charter School of Science (District) - Hampden Charter School of Science,4990305,197,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Hampden-Wilbraham - Minnechaug Regional High,6800505,"1,145",8.0,0.7,1.1,1.3,0.4,0.0,2016-17
Hampshire - Hampshire Regional High,6830505,438,6.0,1.4,0.0,3.2,1.8,0.9,2016-17
Hanover - Hanover High,1220505,788,1.0,0.1,0.6,0.0,0.0,0.0,2016-17
Harvard - Bromfield,1250505,411,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Hatfield - Smith Academy,1270505,118,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Haverhill - Haverhill Alternative School,1280033,32,11.0,34.4,28.6,,28.6,,2016-17
Haverhill - Haverhill High,1280505,"1,800",31.0,1.7,2.0,2.2,1.8,0.9,2016-17
Haverhill - TEACH,1280073,6,0.0,0.0,,,,,2016-17
Hingham - Hingham High,1310505,"1,224",1.0,0.1,0.0,0.4,0.0,0.0,2016-17
Holbrook - Holbrook Jr Sr High,1330505,260,9.0,3.5,0.0,7.5,2.7,4.8,2016-17
Holliston - Holliston High,1360505,806,3.0,0.4,0.0,0.0,1.1,0.5,2016-17
Holyoke - Holyoke High,1370505,"1,283",44.0,3.4,3.7,4.7,2.1,2.8,2016-17
Holyoke - Wm J Dean Vocational Technical High,1370605,252,43.0,17.1,,17.8,16.5,16.7,2016-17
Hopedale - Hopedale Jr Sr High,1380505,333,1.0,0.3,0.0,1.2,0.0,0.0,2016-17
Hopkinton - Hopkinton High,1390505,"1,090",1.0,0.1,0.0,0.0,0.0,0.4,2016-17
Hudson - Hudson High,1410505,722,19.0,2.6,1.5,1.1,3.2,5.5,2016-17
Hull - Hull High,1420505,311,3.0,1.0,0.0,0.0,3.2,1.0,2016-17
Innovation Academy Charter (District) - Innovation Academy Charter School,4350305,388,2.0,0.5,1.1,1.0,0.0,0.0,2016-17
Ipswich - Ipswich High,1440505,537,1.0,0.2,0.7,0.0,0.0,0.0,2016-17
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,4290010,465,2.0,0.4,0.0,0.0,0.9,1.1,2016-17
King Philip - King Philip Regional High,6900505,"1,313",5.0,0.4,0.0,0.0,1.2,0.3,2016-17
Lawrence - High School Learning Center,1490536,176,14.0,8.0,0.0,18.8,5.9,5.7,2016-17
Lawrence - Lawrence High School,1490515,"3,280",99.0,3.0,2.9,3.5,3.9,1.6,2016-17
Lawrence - Phoenix Academy Lawrence,1490540,151,16.0,10.6,16.4,3.1,12.0,6.1,2016-17
Lawrence - School for Exceptional Studies,1490537,60,7.0,11.7,13.3,16.7,17.6,0.0,2016-17
Lee - Lee Middle/High School,1500505,243,2.0,0.8,0.0,1.6,1.8,0.0,2016-17
Leicester - Leicester High,1510505,455,2.0,0.4,0.8,0.0,0.0,0.9,2016-17
Lenox - Lenox Memorial High,1520505,250,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Leominster - Center For Technical Education Innovation,1530605,695,6.0,0.9,0.7,1.4,0.7,0.8,2016-17
Leominster - Leominster Center for Excellence,1530515,39,4.0,10.3,22.2,0.0,25.0,0.0,2016-17
Leominster - Leominster High School,1530505,"1,086",12.0,1.1,0.0,1.6,0.9,1.4,2016-17
Lexington - Lexington High,1550505,"2,185",3.0,0.1,0.0,0.2,0.4,0.0,2016-17
Lincoln-Sudbury - Lincoln-Sudbury Regional High,6950505,"1,565",1.0,0.1,0.0,0.0,0.0,0.2,2016-17
Littleton - Littleton High School,1580505,467,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Longmeadow - Longmeadow High,1590505,946,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Lowell - Leblanc Therapeutic Day School,1600320,31,1.0,3.2,0.0,0.0,,0.0,2016-17
Lowell - Lowell High,1600505,"3,107",36.0,1.2,0.8,1.0,1.3,1.5,2016-17
Lowell - The Career Academy,1600515,119,3.0,2.5,0.0,5.3,5.6,0.0,2016-17
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,4580505,94,31.0,33.0,23.1,33.3,68.8,18.2,2016-17
Ludlow - Ludlow Senior High,1610505,891,8.0,0.9,1.3,0.8,0.0,1.4,2016-17
Lunenburg - Lunenburg High,1620505,433,2.0,0.5,0.9,0.0,0.9,0.0,2016-17
Lynn - Classical High,1630505,"1,562",83.0,5.3,5.7,7.9,4.7,2.1,2016-17
Lynn - Fecteau-Leary Junior/Senior High School,1630525,280,35.0,12.5,7.7,27.6,16.7,26.9,2016-17
Lynn - Lynn English High,1630510,"1,596",91.0,5.7,7.0,6.5,5.3,3.6,2016-17
Lynn - Lynn Vocational Technical Institute,1630605,894,12.0,1.3,0.0,0.9,1.4,3.7,2016-17
Lynnfield - Lynnfield High,1640505,628,1.0,0.2,0.0,0.0,0.6,0.0,2016-17
MATCH Charter Public School (District) - MATCH Charter Public School,4690505,307,2.0,0.7,1.1,1.4,0.0,0.0,2016-17
Ma Academy for Math and Science - Ma Academy for Math and Science School,4680505,97,0.0,0.0,,,0.0,0.0,2016-17
Malden - Malden High,1650505,"1,833",54.0,2.9,3.4,3.1,2.7,2.6,2016-17
Manchester Essex Regional - Manchester Essex Regional High School,6980510,424,2.0,0.5,0.0,0.0,0.0,1.9,2016-17
Mansfield - Mansfield High,1670505,"1,307",7.0,0.5,0.0,0.3,0.6,1.2,2016-17
Marblehead - Marblehead High,1680505,"1,045",1.0,0.1,0.0,0.4,0.0,0.0,2016-17
Marlborough - Marlborough High,1700505,"1,082",40.0,3.7,2.0,5.8,3.1,3.6,2016-17
Marshfield - Marshfield High,1710505,"1,370",6.0,0.4,0.3,0.6,0.6,0.3,2016-17
Martha's Vineyard - Martha's Vineyard Regional High,7000505,657,4.0,0.6,0.0,1.2,1.3,0.0,2016-17
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,4660550,37,1.0,2.7,,0.0,0.0,8.3,2016-17
Masconomet - Masconomet Regional High School,7050505,"1,187",3.0,0.3,0.7,0.0,0.0,0.3,2016-17
Mashpee - Mashpee High,1720505,415,7.0,1.7,2.7,1.0,3.2,0.0,2016-17
Massachusetts Virtual Academy at Greenfield Commonwealth Virtual District - Massachusetts Virtual Academy at Greenfield Commonwealth Virtual School,39010900,237,54.0,22.8,27.2,25.3,13.7,20.0,2016-17
Maynard - Maynard High,1740505,391,8.0,2.0,1.1,0.0,3.0,4.4,2016-17
Medfield - Medfield Senior High,1750505,841,1.0,0.1,0.0,0.0,0.5,0.0,2016-17
Medford - Curtis-Tufts,1760510,22,3.0,13.6,,,14.3,9.1,2016-17
Medford - Medford High,1760505,"1,122",20.0,1.8,1.4,2.2,0.3,3.4,2016-17
Medford - Medford Vocational Technical High,1760605,256,5.0,2.0,0.0,1.1,3.3,4.0,2016-17
Medway - Medway High,1770505,762,2.0,0.3,0.0,0.0,0.5,0.5,2016-17
Melrose - Melrose High,1780505,986,4.0,0.4,0.0,0.4,0.4,0.8,2016-17
Mendon-Upton - Nipmuc Regional High,7100510,583,4.0,0.7,0.0,1.9,0.0,0.8,2016-17
Methuen - Methuen High,1810505,"1,868",31.0,1.7,0.4,2.4,1.3,2.7,2016-17
Middleborough - Middleborough High,1820505,694,6.0,0.9,1.1,1.2,1.1,0.0,2016-17
Milford - Milford High,1850505,"1,124",24.0,2.1,1.8,1.4,3.7,1.5,2016-17
Millbury - Millbury Junior/Senior High,1860505,444,1.0,0.2,0.0,0.0,0.0,1.0,2016-17
Millis - Millis High School,1870505,390,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Milton - Milton High,1890505,988,7.0,0.7,0.0,0.8,1.1,0.8,2016-17
Minuteman Regional Vocational Technical - Minuteman Regional High,8300605,582,12.0,2.1,0.0,1.5,4.9,1.7,2016-17
Mohawk Trail - Mohawk Trail Regional High,7170505,250,4.0,1.6,0.0,3.0,0.0,3.4,2016-17
Monomoy Regional School District - Monomoy Regional High School,7120515,460,9.0,2.0,0.0,3.6,1.8,2.5,2016-17
Monson - Monson High School,1910505,287,15.0,5.2,7.9,1.4,5.9,6.0,2016-17
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,8320605,"1,429",4.0,0.3,0.0,0.3,0.3,0.6,2016-17
Mount Greylock - Mt Greylock Regional High,7150505,366,3.0,0.8,0.0,0.0,0.0,3.2,2016-17
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,4700105,387,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Nantucket - Nantucket High,1970505,536,15.0,2.8,0.7,4.9,3.6,1.8,2016-17
Narragansett - Narragansett Regional High,7200505,371,3.0,0.8,0.0,0.0,1.9,1.3,2016-17
Nashoba - Nashoba Regional,7250505,998,8.0,0.8,0.9,1.2,0.0,1.2,2016-17
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,8520605,732,2.0,0.3,0.6,0.0,0.6,0.0,2016-17
Natick - Natick High,1980505,"1,539",7.0,0.5,0.2,0.0,0.5,1.1,2016-17
Nauset - Nauset Regional High,6600505,924,9.0,1.0,0.5,0.4,1.8,1.2,2016-17
Needham - Needham High,1990505,"1,659",1.0,0.1,0.0,0.2,0.0,0.0,2016-17
New Bedford - New Bedford High,2010505,"2,014",54.0,2.7,4.3,2.8,2.8,0.6,2016-17
New Bedford - Trinity Day Academy,2010510,43,4.0,9.3,0.0,17.6,0.0,,2016-17
New Bedford - Whaling City Junior/Senior High School,2010515,88,16.0,18.2,19.2,12.5,22.2,18.2,2016-17
Newburyport - Newburyport High,2040505,771,7.0,0.9,0.0,1.6,0.5,1.4,2016-17
Newton - Newton North High,2070505,"2,096",4.0,0.2,0.0,0.4,0.0,0.4,2016-17
Newton - Newton South High,2070510,"1,851",1.0,0.1,0.0,0.0,0.2,0.0,2016-17
Norfolk County Agricultural - Norfolk County Agricultural,9150705,534,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
North Adams - Drury High,2090505,329,29.0,8.8,7.0,10.0,11.9,7.0,2016-17
North Andover - North Andover High,2110505,"1,391",0.0,0.0,0.0,0.0,0.0,0.0,2016-17
North Attleborough - North Attleboro High,2120505,"1,153",9.0,0.8,0.4,1.4,0.3,1.1,2016-17
North Brookfield - North Brookfield High,2150505,146,4.0,2.7,2.4,6.8,0.0,0.0,2016-17
North Middlesex - North Middlesex Regional,7350505,795,3.0,0.4,0.0,1.1,0.5,0.0,2016-17
North Reading - North Reading High,2170505,808,1.0,0.1,0.0,0.5,0.0,0.0,2016-17
