School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Newton - Newton South High,2070510,"1,799",6.0,0.3,0.0,0.2,0.2,0.9,2015-16
Norfolk County Agricultural - Norfolk County Agricultural,9150705,524,1.0,0.2,0.0,0.7,0.0,0.0,2015-16
North Adams - Drury High,2090505,342,18.0,5.3,4.3,5.5,4.8,6.6,2015-16
North Andover - North Andover High,2110505,"1,405",4.0,0.3,0.0,0.3,0.3,0.6,2015-16
North Attleborough - North Attleboro High,2120505,"1,168",9.0,0.8,1.1,0.3,1.4,0.3,2015-16
North Brookfield - North Brookfield High,2150505,148,4.0,2.7,0.0,3.3,0.0,7.0,2015-16
North Middlesex - North Middlesex Regional,7350505,835,5.0,0.6,1.1,0.5,0.0,0.9,2015-16
North Reading - North Reading High,2170505,801,7.0,0.9,0.0,0.0,1.0,2.6,2015-16
Northampton - Northampton High,2100505,882,5.0,0.6,0.9,0.5,0.5,0.5,2015-16
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,468,5.0,1.1,0.0,1.8,2.5,0.0,2015-16
Northboro-Southboro - Algonquin Regional High,7300505,"1,451",9.0,0.6,0.3,0.6,0.3,1.3,2015-16
Northbridge - Northbridge High,2140505,605,6.0,1.0,0.0,1.8,1.5,0.7,2015-16
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,"1,259",5.0,0.4,0.0,0.0,0.3,1.4,2015-16
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,481,3.0,0.6,0.0,0.8,0.8,0.8,2015-16
Norton - Norton High,2180505,767,9.0,1.2,0.0,1.0,1.5,2.2,2015-16
Norwell - Norwell High,2190505,686,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
Norwood - Norwood High,2200505,967,8.0,0.8,0.0,1.3,1.2,0.8,2015-16
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,550,3.0,0.5,0.7,0.0,0.7,0.7,2015-16
Old Rochester - Old Rochester Regional High,7400505,769,4.0,0.5,0.0,0.5,0.5,1.0,2015-16
Oxford - Oxford High,2260505,396,8.0,2.0,0.0,0.9,1.1,5.3,2015-16
Oxford - Project C.O.F.F.E.E.,2260305,28,3.0,10.7,0.0,,,20.0,2015-16
Palmer - Palmer High,2270505,365,18.0,4.9,1.9,4.9,7.6,6.0,2015-16
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,617,9.0,1.5,1.2,0.6,0.7,3.3,2015-16
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,314,2.0,0.6,1.7,0.0,0.0,0.0,2015-16
Peabody - Peabody Veterans Memorial High,2290510,"1,617",33.0,2.0,1.2,1.5,2.8,2.5,2015-16
Pembroke - Pembroke High School,2310505,"1,005",9.0,0.9,0.0,0.0,2.0,1.7,2015-16
Pentucket - Pentucket Regional Sr High,7450505,707,8.0,1.1,0.0,1.1,1.1,2.3,2015-16
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,170,55.0,32.4,26.9,63.2,,11.1,2015-16
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,155,87.0,56.1,81.5,34.4,54.5,12.9,2015-16
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,212,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,123,0.0,0.0,0.0,0.0,0.0,,2015-16
Pioneer Valley - Pioneer Valley Regional,7500505,263,1.0,0.4,0.0,0.0,0.0,1.7,2015-16
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,4970205,57,0.0,0.0,0.0,0.0,0.0,,2015-16
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,268,5.0,1.9,0.0,1.6,1.5,4.2,2015-16
Pittsfield - Pittsfield High,2360505,896,17.0,1.9,0.9,2.8,1.3,2.7,2015-16
Pittsfield - Taconic High,2360510,731,13.0,1.8,2.3,2.2,1.9,0.6,2015-16
Plymouth - Plymouth North High,2390505,"1,324",21.0,1.6,2.3,2.2,1.0,0.9,2015-16
Plymouth - Plymouth South High,2390515,"1,017",11.0,1.1,0.4,1.5,2.0,0.4,2015-16
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,318,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
Quabbin - IB School of Quabbin,7530515,27,1.0,3.7,,,,4.5,2015-16
Quabbin - Quabbin Regional High School,7530505,703,21.0,3.0,1.1,2.2,4.9,4.1,2015-16
Quaboag Regional - Quaboag Regional High,7780505,396,6.0,1.5,0.0,1.1,1.0,4.5,2015-16
Quincy - North Quincy High,2430510,"1,201",4.0,0.3,0.3,0.3,0.3,0.3,2015-16
Quincy - Quincy High,2430505,"1,465",21.0,1.4,2.1,0.5,1.4,1.7,2015-16
Ralph C Mahar - Pathways Early College Innovation School,7550515,38,0.0,0.0,,,0.0,0.0,2015-16
Ralph C Mahar - Ralph C Mahar Regional,7550505,430,14.0,3.3,2.4,5.9,3.2,1.1,2015-16
Ralph C Mahar - The Gateway to College,7550525,91,8.0,8.8,11.8,,10.5,7.3,2015-16
Randolph - Randolph High,2440505,694,8.0,1.2,0.6,1.2,1.2,1.7,2015-16
Reading - Reading Memorial High,2460505,"1,271",3.0,0.2,0.0,0.0,0.3,0.6,2015-16
Revere - Revere High,2480505,"1,766",24.0,1.4,0.8,2.2,1.6,0.8,2015-16
Revere - Seacoast School,2480520,100,43.0,43.0,41.5,71.4,14.3,,2015-16
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,276,2.0,0.7,1.3,0.0,0.0,2.4,2015-16
Rockland - Rockland Senior High,2510505,602,3.0,0.5,0.7,1.2,0.0,0.0,2015-16
Rockport - Rockport High,2520510,303,4.0,1.3,1.3,1.5,2.5,0.0,2015-16
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,175,0.0,0.0,0.0,,,,2015-16
Sabis International Charter (District) - Sabis International Charter School,4410505,464,4.0,0.9,0.7,0.9,0.9,0.9,2015-16
Salem - Salem High,2580505,936,12.0,1.3,1.2,1.3,2.2,0.5,2015-16
Salem - Salem Prep High School,2580515,13,3.0,23.1,,,,12.5,2015-16
Salem Academy Charter (District) - Salem Academy Charter School,4850485,205,1.0,0.5,1.5,0.0,0.0,0.0,2015-16
Sandwich - Sandwich High,2610505,708,3.0,0.4,0.0,0.6,1.0,0.0,2015-16
Saugus - Saugus High,2620505,710,20.0,2.8,2.2,2.1,2.9,3.9,2015-16
Scituate - Scituate High School,2640505,901,2.0,0.2,0.0,0.0,0.4,0.4,2015-16
Seekonk - Seekonk High,2650505,586,2.0,0.3,0.0,0.7,0.0,0.7,2015-16
Sharon - Sharon High,2660505,"1,139",13.0,1.1,0.0,1.2,0.0,3.1,2015-16
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,"1,344",1.0,0.1,0.3,0.0,0.0,0.0,2015-16
Shrewsbury - Shrewsbury Sr High,2710505,"1,668",6.0,0.4,0.0,0.2,0.7,0.5,2015-16
Silver Lake - Silver Lake Regional High,7600505,"1,199",7.0,0.6,0.4,0.3,1.4,0.3,2015-16
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,4740505,208,2.0,1.0,0.0,2.0,1.7,0.0,2015-16
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,957,8.0,0.8,0.0,0.5,1.2,1.7,2015-16
Somerville - Full Circle High School,2740510,51,6.0,11.8,27.3,14.3,6.3,0.0,2015-16
Somerville - Somerville High,2740505,"1,227",18.0,1.5,1.6,2.1,0.7,1.4,2015-16
South Hadley - South Hadley High,2780505,542,5.0,0.9,0.8,1.4,0.0,1.4,2015-16
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,702,9.0,1.3,0.0,2.1,1.2,1.8,2015-16
South Shore Charter Public (District) - South Shore Charter Public School,4880550,194,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,630,4.0,0.6,0.0,0.6,1.4,0.7,2015-16
Southbridge - Southbridge Middle/High School,2770415,515,35.0,6.8,1.2,10.3,7.4,10.4,2015-16
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,"1,375",6.0,0.4,0.3,0.3,0.6,0.7,2015-16
Southern Berkshire - Mt Everett Regional,7650505,204,3.0,1.5,0.0,2.1,3.9,0.0,2015-16
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,"1,111",6.0,0.5,0.3,0.7,0.8,0.4,2015-16
Southwick-Tolland-Granville Regional School District - Southwick Regional School,7660505,541,6.0,1.1,0.0,0.0,1.6,2.5,2015-16
Spencer-E Brookfield - David Prouty High,7670505,392,14.0,3.6,2.6,4.0,5.8,1.2,2015-16
Springfield - Conservatory of the Arts,2810475,109,0.0,0.0,0.0,0.0,,,2015-16
Springfield - Gateway to College at Holyoke Community College,2810575,42,8.0,19.0,,,4.8,20.0,2015-16
Springfield - Gateway to College at Springfield Technical Community College,2810580,67,0.0,0.0,,0.0,0.0,0.0,2015-16
Springfield - High School Of Commerce,2810510,"1,357",109.0,8.0,10.4,9.0,4.4,5.7,2015-16
Springfield - John J Duggan Middle,2810320,102,2.0,2.0,1.9,2.1,,,2015-16
Springfield - Liberty Preparatory Academy,2810560,16,4.0,25.0,,,,25.0,2015-16
Springfield - Roger L. Putnam Vocational Technical Academy,2810620,"1,376",11.0,0.8,0.8,0.5,0.6,1.4,2015-16
Springfield - Springfield Central High,2810500,"1,961",55.0,2.8,2.2,4.1,0.7,4.1,2015-16
Springfield - Springfield High School,2810570,119,70.0,58.8,59.3,,33.3,47.8,2015-16
Springfield - Springfield High School of Science and Technology,2810530,"1,364",58.0,4.3,6.9,3.4,3.3,1.4,2015-16
Springfield - Springfield Public Day High School,2810550,101,19.0,18.8,16.7,10.0,28.6,23.1,2015-16
Springfield - The Springfield Renaissance School an Expeditionary Learning School,2810205,387,4.0,1.0,0.0,1.0,2.2,1.0,2015-16
Stoneham - Stoneham High,2840505,642,6.0,0.9,0.0,0.6,1.2,2.1,2015-16
Stoughton - Stoughton High,2850505,"1,039",15.0,1.4,0.7,1.6,1.7,2.0,2015-16
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,805,2.0,0.2,0.0,0.5,0.5,0.0,2015-16
Sutton - Sutton High School,2900510,440,5.0,1.1,0.0,1.8,3.0,0.0,2015-16
Swampscott - Swampscott High,2910505,700,6.0,0.9,0.0,0.6,1.0,1.9,2015-16
Swansea - Joseph Case High,2920505,511,6.0,1.2,1.5,1.6,0.8,0.8,2015-16
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,432,102.0,23.6,17.4,29.3,24.7,25.0,2015-16
Tantasqua - Tantasqua Regional Sr High,7700505,728,6.0,0.8,0.7,0.0,1.4,1.1,2015-16
Tantasqua - Tantasqua Regional Vocational,7700605,506,3.0,0.6,0.0,1.5,0.0,1.1,2015-16
Taunton - Taunton Alternative High School,2930525,87,17.0,19.5,,23.5,20.0,17.1,2015-16
Taunton - Taunton High,2930505,"1,833",17.0,0.9,0.8,1.6,1.1,0.2,2015-16
Tewksbury - Tewksbury Memorial High,2950505,999,12.0,1.2,0.4,1.6,1.1,1.6,2015-16
Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,8780605,"1,007",13.0,1.3,0.7,1.3,1.2,2.2,2015-16
Triton - Triton Regional High School,7730505,713,13.0,1.8,1.1,2.6,3.4,0.0,2015-16
Tyngsborough - Tyngsborough High School,3010505,501,3.0,0.6,0.0,0.8,0.8,0.8,2015-16
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,702,2.0,0.3,0.0,0.5,0.6,0.0,2015-16
Uxbridge - Uxbridge High,3040505,549,21.0,3.8,0.8,4.7,6.2,3.4,2015-16
Wachusett - Wachusett Regional High,7750505,"2,156",9.0,0.4,0.0,0.2,0.2,1.3,2015-16
Wakefield - Wakefield Memorial High,3050505,981,5.0,0.5,0.0,0.0,1.2,0.8,2015-16
Walpole - Walpole High,3070505,"1,166",1.0,0.1,0.0,0.0,0.0,0.3,2015-16
Waltham - Waltham Sr High,3080505,"1,473",27.0,1.8,0.8,3.8,1.3,1.2,2015-16
Ware - Ware Junior/Senior High School,3090505,279,13.0,4.7,5.7,1.5,5.6,5.5,2015-16
Wareham - Wareham Cooperative Junior/Senior High School,3100315,45,30.0,66.7,,23.1,20.0,,2015-16
Wareham - Wareham Senior High,3100505,535,16.0,3.0,1.4,3.6,4.1,3.0,2015-16
Wareham - West Academy,3100310,4,,,,,,,2015-16
Watertown - Watertown High,3140505,700,10.0,1.4,1.1,1.8,0.0,2.9,2015-16
Wayland - Wayland High School,3150505,838,1.0,0.1,0.0,0.0,0.5,0.0,2015-16
Webster - Bartlett High School,3160505,455,31.0,6.8,5.1,7.0,7.9,8.0,2015-16
Wellesley - Wellesley Sr High,3170505,"1,513",3.0,0.2,0.0,0.0,0.6,0.3,2015-16
West Boylston - West Boylston Junior/Senior High,3220505,254,1.0,0.4,1.5,0.0,0.0,0.0,2015-16
West Bridgewater - West Bridgewater Junior/Senior,3230505,425,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
West Springfield - 21st Century Skills Academy,3320515,18,1.0,5.6,,,,7.7,2015-16
West Springfield - West Springfield High,3320505,"1,209",26.0,2.2,2.8,0.6,1.8,3.5,2015-16
Westborough - Westborough High,3210505,"1,032",4.0,0.4,0.0,0.0,0.4,1.2,2015-16
Westfield - Westfield High,3250505,"1,225",33.0,2.7,2.9,2.2,2.6,3.1,2015-16
Westfield - Westfield Technical Academy,3250605,509,6.0,1.2,0.0,0.0,2.6,2.9,2015-16
Westford - Westford Academy,3260505,"1,679",3.0,0.2,0.2,0.2,0.0,0.2,2015-16
Weston - Weston High,3300505,726,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
Westport - Westport Senior High School,3310505,345,5.0,1.4,0.0,2.9,1.1,2.5,2015-16
Westwood - Westwood High,3350505,975,3.0,0.3,0.0,0.0,0.8,0.5,2015-16
Weymouth - Weymouth High School,3360505,"1,996",36.0,1.8,1.4,2.3,2.0,1.7,2015-16
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,180",3.0,0.3,0.3,0.3,0.0,0.3,2015-16
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,"1,338",3.0,0.2,0.3,0.3,0.3,0.0,2015-16
Wilmington - Wilmington High,3420505,877,4.0,0.5,0.0,0.0,0.9,1.0,2015-16
Winchendon - Murdock Academy for Success,3430405,26,4.0,15.4,,16.7,,,2015-16
Winchendon - Murdock High School,3430515,302,8.0,2.6,0.0,3.2,6.0,2.5,2015-16
Winchester - Winchester High School,3440505,"1,220",5.0,0.4,0.3,0.0,0.0,1.3,2015-16
Winthrop - Winthrop Sr High,3460505,540,11.0,2.0,1.3,0.8,1.6,4.3,2015-16
Woburn - Woburn High,3470505,"1,356",27.0,2.0,2.3,1.2,1.2,3.3,2015-16
Worcester - Burncoat Senior High,3480503,"1,026",21.0,2.0,0.6,2.0,3.7,2.4,2015-16
Worcester - Claremont Academy,3480350,317,9.0,2.8,0.0,4.3,2.7,5.4,2015-16
Worcester - Doherty Memorial High,3480512,"1,486",27.0,1.8,0.8,2.8,1.8,1.9,2015-16
Worcester - North High,3480515,"1,335",32.0,2.4,0.7,2.5,3.6,2.7,2015-16
Worcester - South High Community,3480520,"1,342",36.0,2.7,1.1,2.2,3.4,4.4,2015-16
Worcester - University Pk Campus School,3480285,162,0.0,0.0,0.0,0.0,0.0,0.0,2015-16
Worcester - Worcester Technical High,3480605,"1,358",5.0,0.4,0.0,0.3,0.3,1.0,2015-16
