School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Oxford - Oxford High,2260505,438,2,0.5,0.0,0.0,0.9,0.8,2014-15
Oxford - Project C.O.F.F.E.E.,2260305,27,9,33.3,,,0.0,,2014-15
Palmer - Palmer High,2270505,360,13,3.6,2.2,5.0,0.9,7.4,2014-15
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,619,5,0.8,0.0,1.3,0.6,1.5,2014-15
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,243,1,0.4,0.9,0.0,0.0,,2014-15
Peabody - Peabody Veterans Memorial High,2290510,"1,693",38,2.2,2.6,2.1,2.5,1.8,2014-15
Pembroke - Pembroke High School,2310505,"1,009",10,1.0,0.0,0.0,2.6,1.6,2014-15
Pentucket - Pentucket Regional Sr High,7450505,760,5,0.7,0.5,0.5,0.6,1.0,2014-15
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,122,50,41.0,51.4,26.8,14.3,,2014-15
Phoenix Charter Academy - Phoenix Charter Academy,4930505,194,73,37.6,53.3,20.0,39.5,3.8,2014-15
Pioneer Charter School of Science - Pioneer Charter School of Science,4940205,222,1,0.5,1.7,0.0,0.0,0.0,2014-15
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,86,2,2.3,3.1,0.0,,,2014-15
Pioneer Valley - Pioneer Valley Regional,7500505,301,5,1.7,0.0,0.0,1.5,4.8,2014-15
Pioneer Valley Chinese Immersion Charte - Pioneer Valley Chinese Immersion Charter School,4970205,30,0,0.0,0.0,0.0,,,2014-15
Pioneer Valley Performing Arts Charter Public - Pioneer Valley Performing Arts Charter Public School,4790505,271,6,2.2,1.5,0.0,1.5,6.2,2014-15
Pittsfield - Pittsfield High,2360505,916,32,3.5,1.4,3.6,4.1,4.8,2014-15
Pittsfield - Taconic High,2360510,774,13,1.7,1.6,2.3,1.8,1.0,2014-15
Plymouth - Plymouth North High,2390505,"1,285",13,1.0,0.9,0.6,1.3,1.2,2014-15
Plymouth - Plymouth South High,2390515,"1,073",12,1.1,1.1,0.4,2.3,0.7,2014-15
Prospect Hill Academy Charter - Prospect Hill Academy Charter School,4870550,318,2,0.6,1.1,0.0,0.0,1.6,2014-15
Quabbin - IB School of Quabbin,7530515,35,0,0.0,,,0.0,0.0,2014-15
Quabbin - Quabbin Regional High School,7530505,761,29,3.8,3.2,1.7,5.5,4.8,2014-15
Quaboag Regional - Quaboag Regional High,7780505,383,5,1.3,1.1,0.0,0.0,4.5,2014-15
Quincy - North Quincy High,2430510,"1,189",8,0.7,0.0,0.0,0.9,1.7,2014-15
Quincy - Quincy High,2430505,"1,484",34,2.3,1.1,3.6,1.6,3.0,2014-15
Ralph C Mahar - Pathways Early College Innovation School,7550515,34,0,0.0,,,0.0,0.0,2014-15
Ralph C Mahar - Ralph C Mahar Regional,7550505,446,14,3.1,4.7,1.0,4.9,1.1,2014-15
Ralph C Mahar - The Gateway to College,7550525,68,16,23.5,17.6,,30.0,22.6,2014-15
Randolph - Randolph High,2440505,703,12,1.7,0.6,1.7,1.8,2.7,2014-15
Reading - Reading Memorial High,2460505,"1,251",3,0.2,0.0,0.0,0.0,1.0,2014-15
Revere - Revere High,2480505,"1,703",14,0.8,0.6,1.2,0.5,1.2,2014-15
Revere - Seacoast School,2480520,102,29,28.4,29.6,40.9,10.0,,2014-15
Rising Tide Charter Public - Rising Tide Charter Public School,4830305,247,0,0.0,0.0,0.0,0.0,0.0,2014-15
Rockland - Rockland Senior High,2510505,570,9,1.6,1.3,1.3,1.6,2.3,2014-15
Rockport - Rockport High,2520510,304,3,1.0,0.0,0.0,2.6,1.3,2014-15
Sabis International Charter - Sabis International Charter School,4410505,452,2,0.4,0.0,0.9,0.9,0.0,2014-15
Salem - Salem High,2580505,"1,009",10,1.0,0.8,0.4,1.6,1.1,2014-15
Salem - Salem Prep High School,2580515,19,1,5.3,,,0.0,0.0,2014-15
Salem Academy Charter - Salem Academy Charter School,4850485,187,2,1.1,1.9,0.0,2.2,0.0,2014-15
Sandwich - Sandwich High,2610505,741,4,0.5,0.6,0.0,0.0,1.4,2014-15
Saugus - Saugus High,2620505,707,13,1.8,0.0,1.0,4.3,1.8,2014-15
Scituate - Scituate High School,2640505,906,4,0.4,0.0,0.0,0.5,1.3,2014-15
Seekonk - Seekonk High,2650505,566,4,0.7,0.0,0.7,1.3,0.7,2014-15
Sharon - Sharon High,2660505,"1,104",1,0.1,0.0,0.0,0.0,0.4,2014-15
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,"1,368",0,0.0,0.0,0.0,0.0,0.0,2014-15
Shrewsbury - Shrewsbury Sr High,2710505,"1,683",7,0.4,0.2,0.7,0.0,0.7,2014-15
Silver Lake - Silver Lake Regional High,7600505,"1,222",6,0.5,0.3,0.3,0.3,1.0,2014-15
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,925,7,0.8,0.5,0.0,1.3,1.3,2014-15
Somerville - Full Circle High School,2740510,55,5,9.1,25.0,6.3,0.0,14.3,2014-15
Somerville - Somerville High,2740505,"1,233",43,3.5,4.6,2.4,3.4,3.7,2014-15
South Hadley - South Hadley High,2780505,558,6,1.1,0.0,2.8,1.4,0.0,2014-15
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,693,18,2.6,0.6,1.2,3.1,5.9,2014-15
South Shore Charter Public - South Shore Charter Public School,4880550,186,0,0.0,0.0,0.0,0.0,0.0,2014-15
South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,599,7,1.2,0.6,0.0,2.0,2.2,2014-15
Southbridge - Southbridge Middle/High School,2770415,542,14,2.6,1.8,1.5,2.8,4.7,2014-15
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,"1,323",8,0.6,0.0,0.3,0.6,1.7,2014-15
Southern Berkshire - Mt Everett Regional,7650505,223,4,1.8,4.0,0.0,2.9,0.0,2014-15
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,"1,120",7,0.6,0.3,0.4,0.7,1.1,2014-15
Southwick-Tolland-Granville Regional School District - Southwick-Tolland Regional High,7660505,536,9,1.7,0.8,0.8,1.3,4.0,2014-15
Spencer-E Brookfield - David Prouty High,7670505,417,11,2.6,1.0,2.2,7.2,1.1,2014-15
Springfield - Conservatory of the Arts,2810475,60,0,0.0,0.0,,,,2014-15
Springfield - Early College High School,2810565,44,2,4.5,,,4.0,5.3,2014-15
Springfield - Gateway to College at Holyoke Community College,2810575,22,6,27.3,,,,16.7,2014-15
Springfield - Gateway to College at Springfield Technical Community College,2810580,55,9,16.4,,40.0,4.0,18.8,2014-15
Springfield - High School Of Commerce,2810510,"1,419",89,6.3,8.5,7.2,1.1,3.9,2014-15
Springfield - John J Duggan Middle,2810320,53,0,0.0,0.0,,,,2014-15
Springfield - Liberty  Preparatory Academy,2810560,21,5,23.8,,,22.2,,2014-15
Springfield - Roger L. Putnam Vocational Technical Academy,2810620,"1,325",22,1.7,0.6,1.3,0.3,4.7,2014-15
Springfield - Springfield Central High,2810500,"1,986",62,3.1,3.9,4.2,1.2,2.8,2014-15
Springfield - Springfield High School,2810570,133,71,53.4,64.3,44.1,31.6,50.0,2014-15
Springfield - Springfield High School of Science and Technology,2810530,"1,355",55,4.1,4.8,3.8,4.7,2.5,2014-15
Springfield - Springfield Public Day High School,2810550,114,31,27.2,26.3,20.0,28.6,36.0,2014-15
Springfield - The Springfield Renaissance School an Expeditionary Learning School,2810205,379,2,0.5,0.0,0.0,2.0,0.0,2014-15
Stoneham - Stoneham High,2840505,631,6,1.0,2.6,0.6,0.0,0.6,2014-15
Stoughton - Stoughton High,2850505,"1,010",15,1.5,2.2,1.6,1.1,0.9,2014-15
Sturgis Charter Public - Sturgis Charter Public School,4890505,806,6,0.7,0.0,0.0,0.0,2.8,2014-15
Sutton - Sutton High School,2900510,431,3,0.7,0.0,0.0,0.9,1.8,2014-15
Swampscott - Swampscott High,2910505,679,7,1.0,1.2,0.5,0.0,2.6,2014-15
Swansea - Joseph Case High,2920505,535,4,0.7,0.8,0.0,2.3,0.0,2014-15
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,222,56,25.2,27.8,14.9,33.3,30.8,2014-15
Tantasqua - Tantasqua Regional Sr High,7700505,764,7,0.9,0.0,0.5,1.1,2.2,2014-15
Tantasqua - Tantasqua Regional Vocational,7700605,479,2,0.4,0.0,0.6,0.0,1.2,2014-15
Taunton - Taunton Alternative High School,2930525,95,11,11.6,28.6,12.5,9.1,10.0,2014-15
Taunton - Taunton High,2930505,"1,769",15,0.8,1.0,1.5,0.7,0.0,2014-15
Tewksbury - Tewksbury Memorial High,2950505,996,8,0.8,0.4,0.4,0.4,2.1,2014-15
The Sizer School: A North Central Charter Essential (District) - The Sizer School: A North Central Charter Essential School,4740505,217,3,1.4,1.4,1.4,2.7,0.0,2014-15
Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,8780605,"1,017",5,0.5,0.0,0.0,1.2,0.8,2014-15
Triton - Triton Regional High School,7730505,730,7,1.0,0.5,1.1,1.2,1.1,2014-15
Tyngsborough - Tyngsborough High School,3010505,508,2,0.4,0.0,0.0,1.5,0.0,2014-15
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,699,3,0.4,0.0,0.0,0.0,2.0,2014-15
Uxbridge - Uxbridge High,3040505,485,15,3.1,1.6,4.4,0.8,5.9,2014-15
Wachusett - Wachusett Regional High,7750505,"2,101",14,0.7,0.2,0.6,0.7,1.2,2014-15
Wakefield - Wakefield Memorial High,3050505,"1,026",2,0.2,0.0,0.0,0.0,0.8,2014-15
Walpole - Walpole High,3070505,"1,175",6,0.5,0.0,0.0,0.7,1.3,2014-15
Waltham - Waltham Sr High,3080505,"1,437",33,2.3,2.0,2.1,2.6,2.5,2014-15
Ware - Ware Junior/Senior High School,3090505,259,14,5.4,5.3,2.7,11.9,2.0,2014-15
Wareham - Wareham Cooperative Junior/Senior High School,3100315,72,34,47.2,,46.2,38.9,46.7,2014-15
Wareham - Wareham Senior High,3100505,552,9,1.6,1.3,0.8,2.1,2.5,2014-15
Wareham - West Academy,3100310,11,1,9.1,,,,,2014-15
Watertown - Watertown High,3140505,693,22,3.2,0.6,1.8,5.8,4.2,2014-15
Wayland - Wayland High School,3150505,851,2,0.2,0.0,0.0,0.4,0.5,2014-15
Webster - Bartlett Jr Sr High School,3160505,451,29,6.4,2.9,7.6,11.6,5.1,2014-15
Wellesley - Wellesley Sr High,3170505,"1,477",0,0.0,0.0,0.0,0.0,0.0,2014-15
West Boylston - West Boylston Junior/Senior High,3220505,252,5,2.0,1.4,3.8,1.7,1.5,2014-15
West Bridgewater - West Bridgewater Junior/Senior,3230505,417,0,0.0,0.0,0.0,0.0,0.0,2014-15
West Springfield - 21st Century Skills Academy,3320515,13,3,23.1,,,,20.0,2014-15
West Springfield - West Springfield High,3320505,"1,183",25,2.1,2.4,1.0,2.1,3.0,2014-15
Westborough - Westborough High,3210505,"1,043",3,0.3,0.0,0.0,0.4,0.7,2014-15
Westfield - Westfield High,3250505,"1,329",25,1.9,3.3,1.8,1.6,0.6,2014-15
Westfield - Westfield Vocational Technical High,3250605,500,10,2.0,0.0,1.6,2.7,4.5,2014-15
Westford - Westford Academy,3260505,"1,634",1,0.1,0.3,0.0,0.0,0.0,2014-15
Weston - Weston High,3300505,704,0,0.0,0.0,0.0,0.0,0.0,2014-15
Westport - Westport High,3310505,333,4,1.2,1.4,2.1,1.3,0.0,2014-15
Westwood - Westwood High,3350505,971,1,0.1,0.0,0.0,0.5,0.0,2014-15
Weymouth - Weymouth High School,3360505,"2,048",55,2.7,3.9,1.1,2.3,3.1,2014-15
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,159",2,0.2,0.0,0.4,0.0,0.4,2014-15
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,"1,307",2,0.2,0.0,0.0,0.3,0.3,2014-15
Wilmington - Wilmington High,3420505,926,6,0.6,0.0,0.0,0.5,1.9,2014-15
Winchendon - Murdock High School,3430515,330,18,5.5,5.8,3.7,3.5,9.0,2014-15
Winchester - Winchester High School,3440505,"1,209",0,0.0,0.0,0.0,0.0,0.0,2014-15
Winthrop - Winthrop Sr High,3460505,537,12,2.2,2.6,0.8,5.0,0.0,2014-15
Woburn - Woburn High,3470505,"1,332",27,2.0,0.6,0.9,1.7,5.0,2014-15
Worcester - Burncoat Senior High,3480503,"1,000",21,2.1,0.7,3.0,3.0,1.7,2014-15
Worcester - Claremont Academy,3480350,292,5,1.7,1.1,1.2,3.5,1.8,2014-15
Worcester - Doherty Memorial High,3480512,"1,442",26,1.8,1.4,1.2,2.8,1.8,2014-15
Worcester - North High,3480515,"1,361",24,1.8,1.7,1.5,1.7,2.2,2014-15
Worcester - South High Community,3480520,"1,323",42,3.2,3.1,3.4,2.7,3.6,2014-15
Worcester - University Pk Campus School,3480285,156,0,0.0,0.0,0.0,0.0,0.0,2014-15
Worcester - Worcester Technical High,3480605,"1,404",3,0.2,0.3,0.5,0.0,0.0,2014-15
