School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Berkshire Hills - Monument Mt Reg High,6180505,546,2.0,0.4,0.0,1.5,0.0,0.0,2010-11
Berlin-Boylston - Tahanto Reg High,6200505,261,3.0,1.1,1.6,1.7,0.0,1.4,2010-11
Beverly - Beverly High,300505,"1,229",36.0,2.9,2.0,4.0,2.5,3.3,2010-11
Billerica - Billerica Memorial High School,310505,"1,486",23.0,1.5,1.0,1.9,1.8,1.5,2010-11
Blackstone Valley Regional Vocational Technical - Blackstone Valley,8050605,"1,146",11.0,1.0,0.3,1.0,1.4,1.1,2010-11
Blackstone-Millville - Blackstone Millville RHS,6220505,552,9.0,1.6,1.2,2.5,1.7,0.9,2010-11
Blue Hills Regional Vocational Technical - Blue Hills Reg Voc Tech,8060605,849,5.0,0.6,0.0,0.0,1.0,1.5,2010-11
Boston - Another Course To College,350541,203,11.0,5.4,7.3,9.3,1.9,3.7,2010-11
Boston - Boston Adult Academy,350548,277,18.0,6.5,,,10.3,4.9,2010-11
Boston - Boston Arts Academy,350546,384,6.0,1.6,1.9,1.0,3.6,0.0,2010-11
Boston - Boston Community Leadership Academy,350558,451,4.0,0.9,0.8,0.8,0.9,1.0,2010-11
Boston - Boston International  High School,350507,247,9.0,3.6,0.0,10.4,3.7,3.8,2010-11
Boston - Boston Latin,350560,"1,612",1.0,0.1,0.2,0.0,0.0,0.0,2010-11
Boston - Boston Latin Academy,350545,"1,138",5.0,0.4,0.7,0.4,0.0,0.7,2010-11
Boston - Brighton High,350505,"1,223",151.0,12.3,10.3,11.1,6.8,20.1,2010-11
Boston - Brook Farm Business and Service Career Academy,350576,321,13.0,4.0,3.2,3.2,5.6,4.8,2010-11
Boston - Carter Developmental Center,350036,11,0.0,0.0,,,,,2010-11
Boston - Charlestown High,350515,903,123.0,13.6,10.8,16.7,9.7,15.9,2010-11
Boston - Community Academy,350518,45,26.0,57.8,,53.8,,36.8,2010-11
Boston - Community Academy of Science and Health,350581,402,28.0,7.0,6.2,4.5,11.9,2.1,2010-11
Boston - Dorchester Academy,350651,389,77.0,19.8,22.9,23.3,14.2,19.8,2010-11
Boston - East Boston High,350530,"1,376",70.0,5.1,9.5,4.6,2.2,2.6,2010-11
Boston - Egleston Comm High School,350543,159,38.0,23.9,11.8,22.9,31.0,24.4,2010-11
Boston - Excel High School,350522,396,15.0,3.8,10.7,1.2,0.0,1.1,2010-11
Boston - Fenway High School,350540,290,4.0,1.4,2.7,1.3,1.3,0.0,2010-11
Boston - Horace Mann School for the Deaf,350750,43,1.0,2.3,7.7,0.0,0.0,0.0,2010-11
Boston - Jeremiah E Burke High,350525,693,87.0,12.6,18.0,12.8,11.9,6.0,2010-11
Boston - Lyon Upper 9-12,350655,56,1.0,1.8,0.0,3.8,,,2010-11
Boston - Madison Park High,350537,"1,280",68.0,5.3,5.1,8.6,3.0,3.6,2010-11
Boston - Media Communications Technology High School,350578,364,23.0,6.3,8.8,3.1,4.3,9.6,2010-11
Boston - Monument High School,350538,323,58.0,18.0,11.9,8.8,28.2,18.5,2010-11
Boston - New Mission High School,350542,251,1.0,0.4,0.0,1.7,0.0,0.0,2010-11
Boston - O'Bryant Sch Math/Science,350575,"1,005",8.0,0.8,1.4,0.3,0.5,1.0,2010-11
Boston - Odyssey High School,350577,315,43.0,13.7,14.0,11.4,11.4,19.4,2010-11
Boston - Parkway Academy of Technology and Health,350574,307,20.0,6.5,10.3,7.7,2.7,1.9,2010-11
Boston - Quincy Upper School,350565,215,6.0,2.8,4.1,0.0,0.0,9.3,2010-11
Boston - Snowden Int'l High,350690,403,13.0,3.2,6.4,1.8,1.2,1.4,2010-11
Boston - Social Justice Academy,350583,288,31.0,10.8,8.0,7.1,16.1,13.3,2010-11
Boston - TechBoston Lower Academy,350653,127,6.0,4.7,4.7,,,,2010-11
Boston - TechBoston Upper Academy,350654,291,2.0,0.7,,0.9,1.1,0.0,2010-11
Boston - The Engineering School,350582,313,27.0,8.6,4.2,6.3,5.2,21.5,2010-11
Boston - The English High,350535,775,44.0,5.7,5.5,4.9,2.6,10.1,2010-11
Boston - Urban Science Academy,350579,300,31.0,10.3,12.0,12.2,5.1,12.3,2010-11
Boston - William McKinley,350363,249,37.0,14.9,12.8,11.8,23.8,10.0,2010-11
Boston Collegiate Charter (District) - Boston Collegiate Charter School,4490305,162,6.0,3.7,1.9,0.0,9.8,4.0,2010-11
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,4240505,323,107.0,33.1,,17.4,27.5,21.7,2010-11
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,4160305,136,6.0,4.4,7.5,4.3,0.0,0.0,2010-11
Bourne - Bourne High School,360505,615,10.0,1.6,0.0,1.9,1.9,2.8,2010-11
Braintree - Braintree High,400505,"1,493",9.0,0.6,0.3,0.5,1.4,0.3,2010-11
Bridgewater-Raynham - Bridgewater-Raynham Reg,6250505,"1,597",31.0,1.9,0.8,0.3,1.0,5.3,2010-11
Bristol County Agricultural - Bristol County Agr High,9100705,457,5.0,1.1,1.6,0.9,0.9,0.9,2010-11
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,8100605,"1,237",8.0,0.6,0.0,0.3,0.7,1.8,2010-11
Brockton - B B Russell Alternative School,440080,73,31.0,42.5,36.4,,23.1,10.0,2010-11
Brockton - Brockton Champion High School,440515,191,87.0,45.5,57.1,54.5,41.1,34.2,2010-11
Brockton - Brockton High,440505,"4,133",144.0,3.5,3.9,4.1,3.6,1.9,2010-11
Brockton - Goddard Alternative School,440400,33,4.0,12.1,,0.0,9.1,14.3,2010-11
Brookline - Brookline High,460505,"1,721",22.0,1.3,1.2,0.2,0.9,2.8,2010-11
Burlington - Burlington High,480505,"1,024",14.0,1.4,0.4,0.4,2.2,2.6,2010-11
Cambridge - Cambridge Rindge and Latin,490506,"1,571",28.0,1.8,0.8,1.0,2.9,2.6,2010-11
Canton - Canton High,500505,856,4.0,0.5,0.5,0.0,0.0,1.5,2010-11
Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,8150605,693,12.0,1.7,0.0,2.2,2.3,2.5,2010-11
Carver - Carver Middle/High School,520405,494,12.0,2.4,2.2,2.9,3.6,0.9,2010-11
Central Berkshire - Wahconah Regional High,6350505,588,10.0,1.7,0.7,2.3,2.4,1.3,2010-11
Chatham - Chatham High,550505,202,1.0,0.5,0.0,0.0,2.0,0.0,2010-11
Chelmsford - Chelmsford High,560505,"1,573",10.0,0.6,0.8,0.8,0.7,0.3,2010-11
Chelsea - Chelsea High,570505,"1,348",78.0,5.8,5.2,5.2,7.7,5.3,2010-11
Chicopee - Chicopee Academy,610021,91,23.0,25.3,23.1,21.1,35.3,30.0,2010-11
Chicopee - Chicopee Comprehensive HS,610510,"1,426",58.0,4.1,0.3,4.2,4.4,8.3,2010-11
Chicopee - Chicopee High,610505,"1,199",65.0,5.4,1.8,3.0,6.6,10.3,2010-11
City On A Hill Charter Public (District) - City On A Hill Charter Public School,4370505,294,4.0,1.4,0.8,0.0,2.2,4.0,2010-11
Clinton - Clinton Senior High,640505,495,13.0,2.6,1.7,0.8,5.9,2.4,2010-11
Codman Academy Charter Public (District) - Codman Academy Charter Public School,4380505,136,2.0,1.5,0.0,5.9,0.0,0.0,2010-11
Cohasset - Cohasset Middle/High School,650505,372,2.0,0.5,0.0,1.1,0.0,1.1,2010-11
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,4360305,187,2.0,1.1,1.3,0.0,0.0,5.0,2010-11
Concord-Carlisle - Concord Carlisle High,6400505,"1,208",5.0,0.4,0.0,0.7,0.0,1.0,2010-11
Danvers - Danvers High,710505,995,13.0,1.3,0.8,0.4,0.4,3.6,2010-11
Dartmouth - Dartmouth High,720505,"1,164",8.0,0.7,0.3,1.1,0.3,1.0,2010-11
Dedham - Dedham High,730505,803,20.0,2.5,1.4,2.1,3.1,3.6,2010-11
Dennis-Yarmouth - Dennis-Yarmouth Reg High,6450505,870,27.0,3.1,1.0,5.2,2.4,3.2,2010-11
Dighton-Rehoboth - Dighton-Rehoboth Rhs,6500505,957,13.0,1.4,0.5,0.8,1.5,2.6,2010-11
Douglas - Douglas High School,770505,465,8.0,1.7,0.0,2.0,1.7,3.7,2010-11
Dover-Sherborn - Dover-Sherborn Reg High,6550505,605,2.0,0.3,1.3,0.0,0.0,0.0,2010-11
Dracut - Dracut Senior High,790505,"1,113",21.0,1.9,1.7,1.3,2.0,2.5,2010-11
Dudley-Charlton Reg - Shepherd Hill Reg High,6580505,"1,150",11.0,1.0,0.3,0.8,1.8,0.8,2010-11
Duxbury - Duxbury High,820505,960,1.0,0.1,0.0,0.0,0.0,0.5,2010-11
East Bridgewater - East Bridgewater High,830505,564,8.0,1.4,0.0,0.0,0.0,5.4,2010-11
East Longmeadow - East Longmeadow High,870505,905,4.0,0.4,0.0,0.0,1.4,0.4,2010-11
Easthampton - Easthampton High,860505,445,13.0,2.9,2.6,0.9,2.7,5.9,2010-11
Easton - Oliver Ames High,880505,"1,180",12.0,1.0,0.6,0.3,2.4,0.7,2010-11
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),4520505,218,2.0,0.9,0.0,0.0,1.3,2.1,2010-11
Essex Agricultural Technical - Essex Agr and Tech Inst,9130705,482,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Everett - Everett High,930505,"1,707",86.0,5.0,3.3,5.0,8.3,3.7,2010-11
Fairhaven - Fairhaven High,940505,613,31.0,5.1,6.5,2.9,5.8,5.2,2010-11
Fall River - B M C Durfee High,950505,"2,258",65.0,2.9,3.2,2.8,3.0,2.4,2010-11
Fall River - Resiliency Preparatory School,950325,163,48.0,29.4,48.7,26.3,25.0,13.0,2010-11
Falmouth - Falmouth High,960505,906,12.0,1.3,2.0,0.4,2.9,0.0,2010-11
Fitchburg - Fitchburg Alt. ED Program,970510,166,53.0,31.9,64.3,50.0,44.3,13.9,2010-11
Fitchburg - Fitchburg High,970505,"1,137",38.0,3.3,4.3,4.2,1.6,2.6,2010-11
Four Rivers Charter Public (District) - Four Rivers Charter Public School,4130505,133,1.0,0.8,0.0,0.0,0.0,3.7,2010-11
Foxborough - Foxborough High,990505,840,3.0,0.4,0.0,0.0,0.0,1.3,2010-11
Foxborough Regional Charter (District) - Foxborough Regional Charter School,4460550,192,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Framingham - Framingham H S,1000515,"2,152",60.0,2.8,2.7,2.0,3.5,3.1,2010-11
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,4780505,260,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Franklin - Franklin High,1010505,"1,633",15.0,0.9,0.0,0.5,0.5,2.8,2010-11
Franklin County Regional Vocational Technical - Franklin County Tech,8180605,502,2.0,0.4,0.0,1.6,0.0,0.0,2010-11
Freetown-Lakeville - Apponequet Regional High,6650505,828,14.0,1.7,0.9,0.5,1.0,4.3,2010-11
Frontier - Frontier Reg,6700505,439,10.0,2.3,1.9,1.9,1.7,3.7,2010-11
Gardner - Gardner Academy for Learning and Technology,1030515,55,13.0,23.6,13.3,35.7,29.4,11.1,2010-11
Gardner - Gardner High,1030505,673,22.0,3.3,3.1,2.3,4.9,2.8,2010-11
Gateway - Gateway Reg High,6720505,332,8.0,2.4,1.2,2.0,1.3,5.9,2010-11
Georgetown - Georgetown Middle/High,1050505,444,2.0,0.5,0.0,1.0,0.0,1.0,2010-11
Gill-Montague - Turners Fall High,6740505,294,23.0,7.8,3.1,9.4,8.3,9.7,2010-11
Global Learning Charter Public  (District) - Global Learning Charter Public School,4960305,101,3.0,3.0,0.0,3.2,8.7,0.0,2010-11
Gloucester - Gloucester High,1070505,"1,052",25.0,2.4,2.2,3.6,1.3,2.3,2010-11
Grafton - Grafton Memorial Senior,1100505,667,11.0,1.6,1.6,1.8,1.9,1.3,2010-11
Granby - Granby Jr Sr High Sch,1110505,375,3.0,0.8,1.1,1.0,1.1,0.0,2010-11
Greater Fall River Regional Vocational Technical - Diman Reg Voc Tech High,8210605,"1,361",12.0,0.9,0.3,0.3,1.8,1.2,2010-11
Greater Lawrence Regional Vocational Technical - Gr Lawrence Reg Voc Tech,8230605,"1,222",17.0,1.4,0.6,0.9,2.0,2.4,2010-11
Greater Lowell Regional Vocational Technical - Gr Lowell Reg Voc Tech,8280605,"2,034",21.0,1.0,0.0,1.1,1.0,2.1,2010-11
Greater New Bedford Regional Vocational Technical - Gr New Bedford Voc Tech,8250605,"2,132",13.0,0.6,0.3,0.7,0.6,0.8,2010-11
Greenfield - Greenfield High,1140505,377,12.0,3.2,0.0,4.3,6.9,2.1,2010-11
Greenfield - MAVA @ Greenfield,1140900,2,,,,,,,2010-11
Groton-Dunstable - Groton Dunstable Regional,6730505,863,3.0,0.3,0.0,0.5,0.0,0.9,2010-11
Hadley - Hopkins Academy,1170505,192,2.0,1.0,0.0,4.3,0.0,0.0,2010-11
Hamilton-Wenham - Hamilton-Wenham Reg High,6750505,683,5.0,0.7,0.0,0.6,0.0,2.4,2010-11
Hampden Charter School of Science (District) - Hampden Charter School of Science,4990305,82,0.0,0.0,0.0,0.0,,,2010-11
Hampden-Wilbraham - Minnechaug Reg High,6800505,"1,257",8.0,0.6,0.0,1.2,0.3,1.0,2010-11
Hampshire - Hampshire Reg High,6830505,514,5.0,1.0,0.0,0.0,0.7,3.0,2010-11
Hanover - Hanover High,1220505,697,1.0,0.1,0.0,0.6,0.0,0.0,2010-11
Harvard - Bromfield,1250505,430,3.0,0.7,0.0,0.9,0.9,1.0,2010-11
Harwich - Harwich High,1260505,348,30.0,8.6,21.1,1.1,8.8,3.3,2010-11
Hatfield - Smith Academy,1270505,122,2.0,1.6,0.0,0.0,5.7,0.0,2010-11
Haverhill - Haverhill Alternative School,1280033,35,5.0,14.3,20.0,7.7,12.5,,2010-11
Haverhill - Haverhill High,1280505,"1,734",114.0,6.6,6.4,8.5,6.7,4.4,2010-11
Haverhill - TEACH,1280073,26,0.0,0.0,,0.0,,0.0,2010-11
Hingham - Hingham High,1310505,"1,094",16.0,1.5,0.7,2.1,0.7,2.4,2010-11
Holbrook - Holbrook Jr Sr High,1330505,247,3.0,1.2,0.0,3.2,0.0,1.4,2010-11
Holliston - Holliston High,1360505,863,2.0,0.2,0.0,0.5,0.4,0.0,2010-11
Holyoke - Center for Excellence,1370525,41,14.0,34.1,43.8,20.0,,,2010-11
Holyoke - Holyoke High,1370505,"1,268",79.0,6.2,8.0,5.2,4.5,6.0,2010-11
Holyoke - Wm J Dean Voc Tech High,1370605,659,100.0,15.2,15.9,15.9,13.6,13.9,2010-11
Hopedale - Hopedale Jr Sr High,1380505,338,5.0,1.5,1.1,0.0,1.3,4.0,2010-11
Hopkinton - Hopkinton High,1390505,"1,047",4.0,0.4,0.0,0.8,0.0,0.8,2010-11
Hudson - Hudson High,1410505,889,21.0,2.4,1.4,3.1,1.9,2.9,2010-11
Hull - Hull High,1420505,358,11.0,3.1,0.0,0.0,5.7,7.0,2010-11
Innovation Academy Charter (District) - Innovation Academy Charter School,4350305,184,2.0,1.1,1.5,0.0,0.0,2.9,2010-11
Ipswich - Ipswich High,1440505,656,6.0,0.9,1.2,0.0,0.0,2.5,2010-11
King Philip - King Philip Reg High,6900505,"1,295",15.0,1.2,0.3,1.5,1.5,1.3,2010-11
Lawrence - Business Management & Finance High School,1490530,472,38.0,8.1,11.4,10.3,2.2,5.6,2010-11
Lawrence - Health & Human Services High School,1490531,533,38.0,7.1,7.8,12.5,2.6,3.0,2010-11
Lawrence - High School Learning Center,1490536,270,53.0,19.6,16.6,32.1,29.6,17.9,2010-11
Lawrence - Humanities & Leadership Development High School,1490532,537,45.0,8.4,7.9,8.5,10.2,7.2,2010-11
Lawrence - International High School,1490534,476,37.0,7.8,3.7,12.3,13.8,3.2,2010-11
"Lawrence - Math, Science & Technology High School",1490533,499,33.0,6.6,6.3,9.8,5.6,4.0,2010-11
Lawrence - Performing & Fine Arts High School,1490535,521,26.0,5.0,8.5,4.5,1.8,2.0,2010-11
Lawrence - School for Exceptional Studies,1490537,88,19.0,21.6,21.2,8.3,26.3,41.7,2010-11
Lee - Lee Middle/High School,1500505,344,11.0,3.2,1.2,3.8,2.3,5.5,2010-11
Leicester - Leicester High,1510505,530,5.0,0.9,0.7,1.5,0.7,0.8,2010-11
Lenox - Lenox Memorial High,1520505,269,1.0,0.4,0.0,0.0,1.4,0.0,2010-11
Leominster - Leominster Ctr Tech Educ,1530605,655,4.0,0.6,0.4,0.0,0.8,1.7,2010-11
Leominster - Leominster Senior High,1530505,"1,188",11.0,0.9,0.4,1.4,0.9,0.7,2010-11
Lexington - Lexington High,1550505,"1,983",18.0,0.9,0.0,0.6,0.8,2.2,2010-11
Lincoln-Sudbury - Lincoln-Sudbury Reg High,6950505,"1,611",5.0,0.3,0.0,0.0,0.5,0.8,2010-11
Littleton - Littleton High School,1580505,412,15.0,3.6,5.1,2.1,4.8,2.2,2010-11
Longmeadow - Longmeadow High,1590505,988,4.0,0.4,0.0,0.0,1.2,0.4,2010-11
Lowell - Lowell High,1600505,"3,384",264.0,7.8,4.3,8.5,9.9,9.3,2010-11
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,4580505,108,50.0,46.3,33.3,70.0,43.6,41.2,2010-11
Ludlow - Ludlow Senior High,1610505,"1,008",8.0,0.8,0.0,0.8,0.5,2.2,2010-11
Lunenburg - Lunenburg High,1620505,535,5.0,0.9,0.0,2.1,0.8,0.7,2010-11
Lynn - Classical High,1630505,"1,400",55.0,3.9,2.3,4.7,5.2,3.6,2010-11
Lynn - Fecteau-Leary Junior/Senior High School,1630525,108,25.0,23.1,17.9,18.8,28.0,41.7,2010-11
Lynn - Lynn English High,1630510,"1,739",68.0,3.9,5.4,5.3,3.3,0.8,2010-11
Lynn - Lynn Voc Tech Institute,1630605,756,35.0,4.6,3.6,5.7,4.8,4.1,2010-11
Lynnfield - Lynnfield High,1640505,644,2.0,0.3,0.6,0.0,0.7,0.0,2010-11
MATCH Charter Public School (District) - MATCH Charter Public School,4690505,228,2.0,0.9,0.0,0.0,0.0,4.8,2010-11
Ma Academy for Math and Science - Ma Academy for Math and Science School,4680505,96,0.0,0.0,,,0.0,0.0,2010-11
Malden - Malden High,1650505,"1,775",64.0,3.6,3.7,4.1,3.7,3.0,2010-11
Manchester Essex Regional - Manchester Essex Regional High School,6980510,461,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Mansfield - Mansfield High,1670505,"1,492",9.0,0.6,0.6,0.3,0.8,0.8,2010-11
Marblehead - Marblehead High,1680505,957,5.0,0.5,0.0,0.5,0.4,1.2,2010-11
Marlborough - Marlborough High,1700505,"1,104",32.0,2.9,2.0,3.5,3.6,2.5,2010-11
Marshfield - Marshfield High,1710505,"1,373",14.0,1.0,0.3,0.9,1.4,1.6,2010-11
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,4660550,44,2.0,4.5,12.5,0.0,0.0,10.0,2010-11
Marthas Vineyard - Marthas Vineyard Reg High,7000505,676,8.0,1.2,0.0,1.1,3.1,0.6,2010-11
Masconomet - Masconomet Regional HS,7050505,"1,339",3.0,0.2,0.0,0.3,0.3,0.3,2010-11
Mashpee - Mashpee High,1720505,467,6.0,1.3,0.9,0.0,2.7,1.6,2010-11
Maynard - Maynard High,1740505,303,3.0,1.0,2.4,0.0,0.0,1.2,2010-11
Medfield - Medfield Senior High,1750505,937,1.0,0.1,0.0,0.0,0.0,0.4,2010-11
Medford - Curtis-Tufts,1760510,25,9.0,36.0,,,18.2,,2010-11
Medford - Medford High,1760505,"1,157",32.0,2.8,2.0,3.6,2.3,3.3,2010-11
Medford - Medford Voc Tech High,1760605,229,8.0,3.5,2.2,3.7,4.3,3.4,2010-11
Medway - Medway High,1770505,804,7.0,0.9,0.0,1.4,0.5,1.5,2010-11
Melrose - Melrose High,1780505,984,9.0,0.9,0.0,0.9,1.1,1.7,2010-11
Mendon-Upton - Nipmuc Regional High,7100510,748,1.0,0.1,0.0,0.0,0.5,0.0,2010-11
Methuen - Methuen High,1810505,"1,794",37.0,2.1,1.3,2.8,1.7,2.6,2010-11
Middleborough - Middleborough High,1820505,852,11.0,1.3,1.3,1.3,1.5,1.0,2010-11
Milford - Milford High,1850505,"1,140",25.0,2.2,0.3,2.8,4.7,1.0,2010-11
Millbury - Millbury Jr/Sr High,1860505,539,6.0,1.1,2.3,0.0,0.9,1.2,2010-11
Millis - Millis High School,1870505,381,1.0,0.3,0.0,0.0,0.0,1.1,2010-11
Milton - Milton High,1890505,"1,023",6.0,0.6,0.4,1.1,0.0,0.8,2010-11
Minuteman Regional Vocational Technical - Minuteman Regional High,8300605,616,7.0,1.1,0.5,0.8,1.7,1.4,2010-11
Mohawk Trail - Mohawk Trail Reg High,7170505,342,7.0,2.0,0.0,2.2,2.3,3.9,2010-11
Monson - Monson High School,1910505,365,5.0,1.4,2.3,2.4,1.1,0.0,2010-11
Montachusett Regional Vocational Technical - Montachusett Reg Voc Tech,8320605,"1,400",5.0,0.4,0.5,0.5,0.0,0.3,2010-11
Mount Greylock - Mt Greylock Reg High,7150505,400,3.0,0.8,0.8,1.1,0.9,0.0,2010-11
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,4700105,324,3.0,0.9,2.2,1.3,0.0,0.0,2010-11
Nantucket - Nantucket High,1970505,392,5.0,1.3,1.8,1.2,0.9,1.1,2010-11
Narragansett - Narragansett Reg High,7200505,453,8.0,1.8,0.0,0.8,3.5,3.0,2010-11
Nashoba - Nashoba Regional,7250505,986,6.0,0.6,0.0,0.4,0.8,1.3,2010-11
Nashoba Valley Regional Vocational Technical - Nashoba Valley Tech H S,8520605,665,2.0,0.3,0.6,0.0,0.0,0.7,2010-11
Natick - Natick High,1980505,"1,296",6.0,0.5,0.0,0.0,0.6,1.2,2010-11
Nauset - Nauset Regional High,6600505,970,6.0,0.6,0.4,1.5,0.4,0.4,2010-11
Needham - Needham High,1990505,"1,427",3.0,0.2,0.0,0.0,0.3,0.6,2010-11
New Bedford - New Bedford High,2010505,"2,711",174.0,6.4,7.5,7.7,6.7,3.0,2010-11
New Bedford - Trinity Day Academy,2010510,30,10.0,33.3,,,28.6,7.7,2010-11
New Bedford - Whaling City JR./SR. High School,2010515,38,9.0,23.7,25.0,40.0,16.7,,2010-11
New Leadership Charter (District) - New Leadership Charter School,4710405,219,2.0,0.9,0.0,0.0,0.0,4.8,2010-11
Newburyport - Newburyport High,2040505,694,5.0,0.7,1.2,0.0,0.0,1.6,2010-11
Newton - Newton North High,2070505,"1,831",9.0,0.5,0.0,0.2,0.7,1.1,2010-11
Newton - Newton South High,2070510,"1,701",2.0,0.1,0.0,0.0,0.5,0.0,2010-11
Norfolk County Agricultural - Norfolk County Agr,9150705,484,1.0,0.2,0.0,0.0,0.0,0.9,2010-11
North Adams - Drury High,2090505,452,28.0,6.2,6.6,7.3,4.8,6.3,2010-11
North Andover - North Andover High,2110505,"1,271",5.0,0.4,0.0,0.3,0.6,0.6,2010-11
North Attleborough - North Attleboro High,2120505,"1,206",16.0,1.3,1.3,0.6,2.1,1.4,2010-11
North Brookfield - North Brookfield High,2150505,163,4.0,2.5,0.0,0.0,5.4,4.2,2010-11
North Central Charter Essential (District) - North Central Charter Essential School,4740505,243,1.0,0.4,0.0,1.5,0.0,0.0,2010-11
North Middlesex - North Middlesex Reg,7350505,"1,104",10.0,0.9,0.0,1.1,1.7,0.7,2010-11
North Reading - North Reading High,2170505,708,1.0,0.1,0.0,0.0,0.0,0.6,2010-11
North Shore Regional Vocational Technical - North Shore Reg Voc,8540605,466,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Northampton - Northampton High,2100505,881,8.0,0.9,0.5,0.9,1.0,1.2,2010-11
Northampton-Smith Vocational Agricultural - Smith Voc and Agr High,4060705,444,6.0,1.4,0.9,0.9,1.7,2.0,2010-11
Northboro-Southboro - Algonquin Reg High,7300505,"1,437",5.0,0.3,0.0,0.3,0.3,0.9,2010-11
Northbridge - Northbridge High,2140505,637,21.0,3.3,0.6,4.9,5.4,2.7,2010-11
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Reg Voc,8530605,"1,265",11.0,0.9,0.3,0.6,0.7,2.0,2010-11
Northern Berkshire Regional Vocational Technical - Charles McCann Voc Tech,8510605,474,4.0,0.8,0.0,0.0,1.8,1.6,2010-11
