School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Boston - Fenway High School,350540,289,5.0,1.7,2.8,0.0,2.8,1.5,2007-08
Boston - Horace Mann School for the Deaf,350750,35,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
Boston - Jeremiah E Burke High,350525,730,154.0,21.1,18.0,30.4,19.0,21.2,2007-08
Boston - Madison Park High,350537,"1,563",119.0,7.6,7.3,8.6,6.3,8.4,2007-08
Boston - Media Communications Technology High School,350578,375,15.0,4.0,5.6,2.5,3.7,3.8,2007-08
Boston - Monument High School,350538,359,55.0,15.3,12.9,14.6,15.2,19.2,2007-08
Boston - New Mission High School,350542,252,7.0,2.8,1.2,2.1,1.8,6.3,2007-08
Boston - Noonan Business Academy,350524,269,32.0,11.9,13.6,12.7,13.0,7.0,2007-08
Boston - O'Bryant Sch Math/Science,350575,998,10.0,1.0,0.7,1.4,1.2,0.5,2007-08
Boston - Odyssey High School,350577,357,49.0,13.7,10.2,9.5,20.5,16.1,2007-08
Boston - Parkway Academy of Technology and Health,350574,325,16.0,4.9,3.5,6.8,5.1,5.1,2007-08
Boston - Quincy Upper School,350565,197,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
Boston - Snowden Int'l High,350690,414,21.0,5.1,4.0,7.1,5.1,4.1,2007-08
Boston - Social Justice Academy,350583,340,48.0,14.1,11.9,17.0,11.4,18.4,2007-08
Boston - Tech Boston Academy,350539,375,9.0,2.4,3.9,4.2,1.0,0.0,2007-08
Boston - The Engineering School,350582,315,28.0,8.9,4.6,7.1,5.1,17.4,2007-08
Boston - The English High,350535,816,46.0,5.6,3.6,8.5,3.5,6.3,2007-08
Boston - Urban Science Academy,350579,325,10.0,3.1,1.6,6.5,2.7,2.2,2007-08
Boston - William McKinley,350363,231,17.0,7.4,3.9,8.1,4.8,13.6,2007-08
Boston Collegiate Charter (District) - Boston Collegiate Charter School,4490305,120,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,4240505,267,98.0,36.7,52.6,47.7,33.9,26.0,2007-08
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,4160305,20,2.0,10.0,10.0,,,,2007-08
Bourne - Bourne High,360505,706,11.0,1.6,1.6,2.1,2.4,0.0,2007-08
Braintree - Braintree High,400505,"1,461",13.0,0.9,0.5,0.6,1.4,1.1,2007-08
Bridgewater-Raynham - Bridgewater-Raynham Reg,6250505,"1,443",21.0,1.5,1.0,0.3,1.2,3.6,2007-08
Bristol County Agricultural - Bristol County Agr High,9100705,429,3.0,0.7,0.8,0.0,0.0,1.9,2007-08
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,8100605,"1,163",16.0,1.4,0.0,1.3,0.3,4.6,2007-08
Brockton - B B Russell Alternative School,440080,83,38.0,45.8,35.1,57.1,25.0,,2007-08
Brockton - Brockton High,440505,"4,247",177.0,4.2,3.8,5.4,3.7,3.9,2007-08
Brockton - Lincoln Alternative School,440400,28,3.0,10.7,0.0,12.5,,11.1,2007-08
Brookline - Brookline High,460505,"1,808",13.0,0.7,0.0,1.4,0.7,0.8,2007-08
Burlington - Burlington High,480505,"1,024",12.0,1.2,0.0,0.8,2.8,1.2,2007-08
Cambridge - Cambridge Rindge and Latin,490506,"1,534",24.0,1.6,0.3,1.6,1.1,3.3,2007-08
Canton - Canton High,500505,791,3.0,0.4,0.0,0.0,0.5,1.1,2007-08
Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,8150605,723,8.0,1.1,0.0,1.2,1.7,1.7,2007-08
Carver - Carver High School,520505,549,18.0,3.3,3.6,3.4,0.7,5.7,2007-08
Central Berkshire - Wahconah Regional High,6350505,685,10.0,1.5,0.0,1.1,1.4,3.2,2007-08
Champion Charter (District) - Champion Charter School,4340505,135,101.0,74.8,50.0,88.1,75.0,50.0,2007-08
Chatham - Chatham High,550505,204,4.0,2.0,0.0,2.3,1.9,3.8,2007-08
Chelmsford - Chelmsford High,560505,"1,676",9.0,0.5,0.2,1.2,0.2,0.5,2007-08
Chelsea - Chelsea High,570505,"1,469",148.0,10.1,12.3,11.7,6.8,7.6,2007-08
Chicopee - Chicopee Academy,610021,80,26.0,32.5,30.8,52.6,27.8,17.6,2007-08
Chicopee - Chicopee Comprehensive HS,610510,"1,320",66.0,5.0,0.8,3.3,7.3,9.2,2007-08
Chicopee - Chicopee High,610505,"1,225",69.0,5.6,0.3,3.0,5.7,14.4,2007-08
City On A Hill Charter Public (District) - City On A Hill Charter Public School,4370505,282,11.0,3.9,1.2,0.0,8.6,10.4,2007-08
Clinton - Clinton Senior High,640505,544,10.0,1.8,2.7,0.7,3.1,0.8,2007-08
Codman Academy Charter Public (District) - Codman Academy Charter Public School,4380505,120,7.0,5.8,0.0,10.0,3.6,15.4,2007-08
Cohasset - Cohasset Middle/High School,650505,365,4.0,1.1,1.1,1.1,1.0,1.2,2007-08
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,4360305,128,0.0,0.0,0.0,0.0,0.0,,2007-08
Concord-Carlisle - Concord Carlisle High,6400505,"1,258",3.0,0.2,0.0,0.3,0.3,0.3,2007-08
Danvers - Danvers High,710505,"1,010",27.0,2.7,0.4,0.7,2.1,7.5,2007-08
Dartmouth - Dartmouth High,720505,"1,264",23.0,1.8,0.0,1.6,3.4,2.1,2007-08
Dedham - Dedham High,730505,772,17.0,2.2,0.9,2.3,3.6,2.3,2007-08
Dennis-Yarmouth - Dennis-Yarmouth Reg High,6450505,999,41.0,4.1,0.9,1.9,6.0,7.1,2007-08
Dighton-Rehoboth - Dighton-Rehoboth Rhs,6500505,"1,064",17.0,1.6,0.8,1.4,1.5,2.7,2007-08
Douglas - Douglas High School,770505,441,7.0,1.6,0.9,0.0,2.5,2.8,2007-08
Dover-Sherborn - Dover-Sherborn Reg High,6550505,580,0.0,0.0,0.0,0.0,0.0,0.0,2007-08
Dracut - Dracut Senior High,790505,"1,217",35.0,2.9,3.6,2.8,4.1,0.8,2007-08
Dudley-Charlton Reg - Shepherd Hill Reg High,6580505,"1,226",22.0,1.8,1.3,1.6,3.0,1.4,2007-08
Duxbury - Duxbury High,820505,967,4.0,0.4,0.0,0.0,0.4,1.3,2007-08
